"행정구역(시군구)별",2016,2016,2016,2017,2017,2017,2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021
"행정구역(시군구)별",총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명)
"행정구역(시군구)별",원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률
"남구",219729,-1589,-0.71797143,218454,-1275,-0.58026023,216369,-2085,-0.95443434,218060,1691,0.78153525,214579,-3481,-1.59634963,215575,996,0.46416471
"북구",441066,-5250,-1.17629661,438780,-2286,-0.51828978,439773,993,0.22630931,433533,-6240,-1.41891385,430431,-3102,-0.71551647,427114,-3317,-0.77062293
"광산구",403049,2296,0.57292148,404131,1082,0.26845371,404547,416,0.10293692,405315,768,0.18984197,405579,264,0.06513452,404221,-1358,-0.33482996
"동구",234959,-4620,-1.9283827,230516,-4443,-1.89096821,229071,-1445,-0.62685454,226771,-2300,-1.00405551,223021,-3750,-1.6536506,222222,-799,-0.35826223
"중구",252490,-3696,-1.44270179,248933,-3557,-1.40876866,244421,-4512,-1.8125359,240473,-3948,-1.61524583,235550,-4923,-2.04721528,230341,-5209,-2.21142008
"서구",491011,152,0.03096612,487448,-3563,-0.72564566,484663,-2785,-0.57134299,481222,-3441,-0.70997786,477880,-3342,-0.69448196,473365,-4515,-0.94479786
"유성구",343222,7910,2.35899699,348428,5206,1.51680254,349790,1362,0.39089855,349373,-417,-0.11921439,351047,1674,0.47914407,351277,230,0.06551829
"대덕구",192688,-4151,-2.10883006,186902,-5786,-3.0027817,181991,-4911,-2.62758023,177031,-4960,-2.7254095,176384,-647,-0.36547271,175046,-1338,-0.75857221
"중구",242536,-1945,-0.79556285,238652,-3884,-1.60141175,231973,-6679,-2.79863567,223581,-8392,-3.6176624,217595,-5986,-2.67732947,212883,-4712,-2.16549093
"남구",340714,-2884,-0.83935296,335439,-5275,-1.54821933,330732,-4707,-1.40323576,323819,-6913,-2.09021201,320064,-3755,-1.15959842,313819,-6245,-1.95117227
"동구",174514,-449,-0.25662569,169605,-4909,-2.81295483,164642,-4963,-2.9262109,159656,-4986,-3.02838887,156806,-2850,-1.78508794,154096,-2710,-1.72825019
"북구",195285,4222,2.20974234,200718,5433,2.78208772,206434,5716,2.84777648,217796,11362,5.5039383,219014,1218,0.55923892,218735,-279,-0.12738912
"울주군",219255,-174,-0.07929672,220718,1463,0.66725958,221842,1124,0.50924709,223167,1325,0.59727193,222538,-629,-0.28185171,222059,-479,-0.21524414
"세종시",243048,32164,15.25198687,280100,37052,15.24472532,314126,34026,12.14780436,340575,26449,8.41986973,355831,15256,4.47948323,371895,16064,4.51450267
"수원시",1194041,9417,0.79493578,1202628,8587,0.71915453,1201166,-1462,-0.1215671,1194465,-6701,-0.5578746,1186078,-8387,-0.70215536,1183714,-2364,-0.19931236
"장안구",296479,-2537,-0.84844958,293828,-2651,-0.89416114,286433,-7395,-2.51677852,278377,-8056,-2.81252509,273661,-4716,-1.69410548,273835,174,0.06358232
"권선구",358393,7340,2.09085238,365653,7260,2.02570921,377647,11994,3.28015906,371754,-5893,-1.56045196,368645,-3109,-0.83630573,364136,-4509,-1.22312794
"팔달구",198515,-665,-0.33386886,193311,-5204,-2.62146437,180974,-12337,-6.38194412,175866,-5108,-2.82250489,174930,-936,-0.5322234,182321,7391,4.22511862
"영통구",340654,5279,1.57405889,349836,9182,2.69540355,356112,6276,1.79398347,368468,12356,3.46969493,368842,374,0.10150135,363422,-5420,-1.46946389
"성남시",974580,3156,0.32488388,967510,-7070,-0.7254407,954347,-13163,-1.36050273,942724,-11623,-1.21790083,940064,-2660,-0.28216106,930948,-9116,-0.96972121
"수정구",232841,13310,6.06292505,236932,4091,1.75699297,234133,-2799,-1.18135161,234678,545,0.23277368,241701,7023,2.99261115,235988,-5713,-2.3636642
"중원구",237909,-12095,-4.83792259,230366,-7543,-3.17054,224885,-5481,-2.37925736,220041,-4844,-2.15398982,216131,-3910,-1.77694157,210777,-5354,-2.47720133
"분당구",503830,1941,0.3867389,500212,-3618,-0.71809936,495329,-4883,-0.9761861,488005,-7324,-1.4786132,482232,-5773,-1.18297968,484183,1951,0.40457705
"의정부시",438457,4520,1.04162586,441584,3127,0.71318282,447026,5442,1.23238161,451868,4842,1.08315847,461710,9842,2.1780697,463661,1951,0.42255962
"안양시",597414,-375,-0.06273116,587764,-9650,-1.61529526,576831,-10933,-1.86010031,567044,-9787,-1.69668412,550027,-17017,-3.00100169,547178,-2849,-0.51797457
"만안구",252353,5083,2.05564767,254977,2624,1.03981328,251512,-3465,-1.3589461,244235,-7277,-2.89330131,239413,-4822,-1.974328,238311,-1102,-0.46029247
"동안구",345061,-5458,-1.55711959,332787,-12274,-3.55705223,325319,-7468,-2.24407804,322809,-2510,-0.77155039,310614,-12195,-3.77777571,308867,-1747,-0.5624344
"부천시",851380,2393,0.28186533,850329,-1051,-0.12344664,843768,-6561,-0.7715837,829996,-13772,-1.63220222,818383,-11613,-1.39916337,806067,-12316,-1.50491885
"광명시",339484,-5494,-1.59256532,332790,-6694,-1.97181605,326841,-5949,-1.78761381,316552,-10289,-3.14801387,298599,-17953,-5.67142207,292893,-5706,-1.91092402
"평택시",470832,10300,2.23654382,481530,10698,2.27214803,495642,14112,2.93065853,513027,17385,3.507572,537307,24280,4.73269438,564288,26981,5.02152401
"송탄출장소",-,-,-,-,-,-,-,-,-,-,-,-,0,,,-,-,-
"안중출장소",-,-,-,-,-,-,-,-,-,-,-,-,0,,,-,-,-
"동두천시",98277,303,0.30926572,97071,-1206,-1.22714369,96226,-845,-0.87049685,94768,-1458,-1.51518301,94353,-415,-0.43791153,93592,-761,-0.80654563
"안산시",689859,-8026,-1.15004621,677710,-12149,-1.76108451,660343,-17367,-2.56260052,650918,-9425,-1.42728855,654915,3997,0.61405584,652726,-2189,-0.33424185
"상록구",375857,-3660,-0.96438368,370744,-5113,-1.3603578,356311,-14433,-3.89298276,344613,-11698,-3.28308697,351888,7275,2.11106371,350668,-1220,-0.34670122
"단원구",314002,-4366,-1.37136898,306966,-7036,-2.24075006,304032,-2934,-0.95580618,306305,2273,0.74761867,303027,-3278,-1.07017515,302058,-969,-0.31977349
"고양시",1039684,12138,1.18126098,1041983,2299,0.22112488,1044189,2206,0.21171171,1066351,22162,2.1224127,1079216,12865,1.20645078,1079353,137,0.0126944
"덕양구",446233,4245,0.96043331,448684,2451,0.54926462,450449,1765,0.39337262,466157,15708,3.48718723,476962,10805,2.31788861,482927,5965,1.25062374
"일산동구",292612,6954,2.43437957,293673,1061,0.3625962,296223,2550,0.86831272,297671,1448,0.48882092,299716,2045,0.68700008,298873,-843,-0.28126627
"일산서구",300839,939,0.31310437,299626,-1213,-0.4032057,297517,-2109,-0.7038775,302523,5006,1.68259293,302538,15,0.0049583,297553,-4985,-1.6477269
"과천시",63778,-5168,-7.49572129,57527,-6251,-9.80118536,58142,615,1.06906322,58289,147,0.25282928,63231,4942,8.47844362,73345,10114,15.99531875
"구리시",193763,7042,3.77140225,200042,6279,3.24055676,203553,3511,1.75513142,199265,-4288,-2.10657667,197454,-1811,-0.90883999,191948,-5506,-2.78849757
"남양주시",662154,8700,1.33138675,665321,3167,0.47828753,681828,16507,2.48105802,701830,20002,2.93358442,713321,11491,1.63729108,733798,20477,2.87065711
"풍양출장소",-,-,-,-,-,-,-,-,-,-,-,-,0,,,-,-,-
"오산시",208656,1828,0.88382617,213437,4781,2.29133119,220070,6633,3.1077086,226379,6309,2.8668151,229725,3346,1.47805229,229983,258,0.11230819
"시흥시",402888,4632,1.16307099,419664,16776,4.16393638,448687,29023,6.91577071,473682,24995,5.5706985,500895,27213,5.74499348,512030,11135,2.22302079
"군포시",284890,-2629,-0.91437435,281205,-3685,-1.29348169,276916,-4289,-1.52522181,275852,-1064,-0.38423204,273791,-2061,-0.74713977,268535,-5256,-1.91971248
"의왕시",156763,-977,-0.61937365,155767,-996,-0.63535401,153932,-1835,-1.17804156,161153,7221,4.6910324,163795,2642,1.63943582,163356,-439,-0.26801795
"하남시",211101,44388,26.62539814,232487,21386,10.13069573,254415,21928,9.43192523,272455,18040,7.09077688,293452,20997,7.70659375,320087,26635,9.0764418
"용인시",991126,15380,1.57622988,1004081,12955,1.3070992,1035126,31045,3.09188203,1059609,24483,2.36521931,1074176,14567,1.37475239,1077508,3332,0.31019125
"처인구",226130,4783,2.16086055,231553,5423,2.39817804,249118,17565,7.58573631,253896,4778,1.91796659,257498,3602,1.41869112,260198,2700,1.04855183
"기흥구",417163,8001,1.95546018,419429,2266,0.54319295,427719,8290,1.97649662,436679,8960,2.09483329,440835,4156,0.95172884,441742,907,0.20574591
"수지구",347833,2596,0.75194721,353099,5266,1.51394491,358289,5190,1.46984274,369034,10745,2.99897569,375843,6809,1.84508744,375568,-275,-0.07316885
